Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
57582,,6.4,Medium,10.204.224.76,tcp,443,SSL Self-Signed Certificate,"The SSL certificate chain for this service ends in an unrecognized
self-signed certificate.","The X.509 certificate chain for this service is not signed by a
recognized certificate authority.  If the remote host is a public host
in production, this nullifies the use of SSL as anyone could establish
a man-in-the-middle attack against the remote host. 

Note that this plugin does not check for certificate chains that end
in a certificate that is not self-signed, but is signed by an
unrecognized certificate authority.",Purchase or generate a proper SSL certificate for this service.,,"
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=VideoOSCertificate
",,,,,Medium,,,,1/17/2012,4/27/2020,,,
57582,,6.4,Medium,10.204.224.76,tcp,8082,SSL Self-Signed Certificate,"The SSL certificate chain for this service ends in an unrecognized
self-signed certificate.","The X.509 certificate chain for this service is not signed by a
recognized certificate authority.  If the remote host is a public host
in production, this nullifies the use of SSL as anyone could establish
a man-in-the-middle attack against the remote host. 

Note that this plugin does not check for certificate chains that end
in a certificate that is not self-signed, but is signed by an
unrecognized certificate authority.",Purchase or generate a proper SSL certificate for this service.,,"
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=Milestone Mobile
",,,,,Medium,,,,1/17/2012,4/27/2020,,,
66717,,,None,10.204.224.76,udp,5353,mDNS Detection (Local Network),It is possible to obtain information about the remote host.,"The remote service understands the Bonjour (also known as ZeroConf or
mDNS) protocol, which allows anyone to uncover information from the
remote host such as its operating system type and exact version, its
hostname, and the list of services it is running. 

This plugin attempts to discover mDNS used by hosts residing on the same
network segment as Nessus.","Filter incoming traffic to UDP port 5353, if desired.",,"Nessus was able to extract the following information :

  - mDNS hostname       : Desktop-opmuj10.local.

  - Advertised services :
    o Service name      : 789600890._teamviewer._tcp.local.
      Port number       : 2020

",,,,,None,,,,5/31/2013,5/31/2013,,,
69551,,,Low,10.204.224.76,tcp,443,SSL Certificate Chain Contains RSA Keys Less Than 2048 bits,"The X.509 certificate chain used by this service contains certificates
with RSA keys shorter than 2048 bits.","At least one of the X.509 certificates sent by the remote host has a
key that is shorter than 2048 bits. According to industry standards
set by the Certification Authority/Browser (CA/B) Forum, certificates
issued after January 1, 2014 must be at least 2048 bits.

Some browser SSL implementations may reject keys less than 2048 bits
after January 1, 2014. Additionally, some SSL certificate vendors may
revoke certificates less than 2048 bits before January 1, 2014.

Note that Nessus will not flag root certificates with RSA keys less
than 2048 bits if they were issued prior to December 31, 2010, as the
standard considers them exempt.","Replace the certificate in the chain with the RSA key less than 2048
bits in length with a longer key, and reissue any certificates signed
by the old certificate.",https://www.cabforum.org/wp-content/uploads/Baseline_Requirements_V1.pdf,"
The following certificates were part of the certificate chain
sent by the remote host, but contain RSA keys that are considered
to be weak :

|-Subject        : CN=VideoOSCertificate
|-RSA Key Length : 1024 bits
",,,,,Low,,,,9/3/2013,11/15/2018,,,
70544,,,None,10.204.224.76,tcp,443,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining
ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher
Block Chaining (CBC) mode.  These cipher suites offer additional
security over Electronic Codebook (ECB) mode, but have the potential to
leak information if used improperly.",n/a,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt","
Here is the list of SSL CBC ciphers supported by the remote server :

  Medium Strength Ciphers (> 64-bit and < 112-bit key, or 3DES)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DES-CBC3-SHA                  0x00, 0x0A       RSA           RSA      3DES-CBC(168)          SHA1

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,,,,None,,,,10/22/2013,2/3/2021,,,
70544,,,None,10.204.224.76,tcp,8082,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining
ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher
Block Chaining (CBC) mode.  These cipher suites offer additional
security over Electronic Codebook (ECB) mode, but have the potential to
leak information if used improperly.",n/a,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt","
Here is the list of SSL CBC ciphers supported by the remote server :

  Medium Strength Ciphers (> 64-bit and < 112-bit key, or 3DES)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DES-CBC3-SHA                  0x00, 0x0A       RSA           RSA      3DES-CBC(168)          SHA1

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,,,,None,,,,10/22/2013,2/3/2021,,,
84502,,,None,10.204.224.76,tcp,443,HSTS Missing From HTTPS Server,The remote web server is not enforcing HSTS.,"The remote HTTPS server is not enforcing HTTP Strict Transport Security (HSTS). 
HSTS is an optional response header that can be configured on the server to instruct 
the browser to only communicate via HTTPS. The lack of HSTS allows downgrade attacks,
SSL-stripping man-in-the-middle attacks, and weakens cookie-hijacking protections.",Configure the remote web server to use HSTS.,https://tools.ietf.org/html/rfc6797,"
  The remote HTTPS server does not send the HTTP
  ""Strict-Transport-Security"" header.
",,,,,None,,,,7/2/2015,5/19/2021,,,
84502,,,None,10.204.224.76,tcp,8082,HSTS Missing From HTTPS Server,The remote web server is not enforcing HSTS.,"The remote HTTPS server is not enforcing HTTP Strict Transport Security (HSTS). 
HSTS is an optional response header that can be configured on the server to instruct 
the browser to only communicate via HTTPS. The lack of HSTS allows downgrade attacks,
SSL-stripping man-in-the-middle attacks, and weakens cookie-hijacking protections.",Configure the remote web server to use HSTS.,https://tools.ietf.org/html/rfc6797,"
  The remote HTTPS server does not send the HTTP
  ""Strict-Transport-Security"" header.
",,,,,None,,,,7/2/2015,5/19/2021,,,
84821,,,None,10.204.224.76,tcp,443,TLS ALPN Supported Protocol Enumeration,The remote host supports the TLS ALPN extension.,"The remote host supports the TLS ALPN extension. This plugin
enumerates the protocols the extension supports.",n/a,https://tools.ietf.org/html/rfc7301,"
  http/1.1",,,,,None,,,,7/17/2015,2/3/2021,,,
84821,,,None,10.204.224.76,tcp,8082,TLS ALPN Supported Protocol Enumeration,The remote host supports the TLS ALPN extension.,"The remote host supports the TLS ALPN extension. This plugin
enumerates the protocols the extension supports.",n/a,https://tools.ietf.org/html/rfc7301,"
  http/1.1",,,,,None,,,,7/17/2015,2/3/2021,,,
86420,,,None,10.204.224.76,tcp,0,Ethernet MAC Addresses,"This plugin gathers MAC addresses from various sources and
consolidates them into a list.","This plugin gathers MAC addresses discovered from both remote probing
of the host (e.g. SNMP and Netbios) and from running local checks
(e.g. ifconfig). It then consolidates the MAC addresses into a single,
unique, and uniform list.",n/a,,"The following is a consolidated list of detected MAC addresses:
  - 18:60:24:74:D2:23
",,,,,None,,,,10/16/2015,5/13/2020,,,
104743,,6.1,Medium,10.204.224.76,tcp,443,TLS Version 1.0 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.0. TLS 1.0 has a
number of cryptographic design flaws. Modern implementations of TLS 1.0
mitigate these problems, but newer versions of TLS like 1.2 and 1.3 are
designed against these flaws and should be used whenever possible.

As of March 31, 2020, Endpoints that arenâ€™t enabled for TLS 1.2
and higher will no longer function properly with major web browsers and major vendors.

PCI DSS v3.2 requires that TLS 1.0 be disabled entirely by June 30,
2018, except for POS POI terminals (and the SSL/TLS termination
points to which they connect) that can be verified as not being
susceptible to any known exploits.","Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.",https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00,TLSv1 is enabled and the server supports at least one cipher.,,6.5,,,Medium,,,,11/22/2017,3/31/2020,,,
104743,,6.1,Medium,10.204.224.76,tcp,8082,TLS Version 1.0 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.0. TLS 1.0 has a
number of cryptographic design flaws. Modern implementations of TLS 1.0
mitigate these problems, but newer versions of TLS like 1.2 and 1.3 are
designed against these flaws and should be used whenever possible.

As of March 31, 2020, Endpoints that arenâ€™t enabled for TLS 1.2
and higher will no longer function properly with major web browsers and major vendors.

PCI DSS v3.2 requires that TLS 1.0 be disabled entirely by June 30,
2018, except for POS POI terminals (and the SSL/TLS termination
points to which they connect) that can be verified as not being
susceptible to any known exploits.","Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.",https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00,TLSv1 is enabled and the server supports at least one cipher.,,6.5,,,Medium,,,,11/22/2017,3/31/2020,,,
121010,,,None,10.204.224.76,tcp,443,TLS Version 1.1 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.1.
TLS 1.1 lacks support for current and recommended cipher suites.
Ciphers that support encryption before MAC computation, and
authenticated encryption modes such as GCM cannot be used with
TLS 1.1

As of March 31, 2020, Endpoints that are not enabled for TLS 1.2 
and higher will no longer function properly with major web browsers and major vendors.","Enable support for TLS 1.2 and/or 1.3, and disable support for TLS 1.1.","https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00
http://www.nessus.org/u?c8ae820d",TLSv1.1 is enabled and the server supports at least one cipher.,,,,,None,,,,1/8/2019,8/7/2020,,,
121010,,,None,10.204.224.76,tcp,8082,TLS Version 1.1 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.1.
TLS 1.1 lacks support for current and recommended cipher suites.
Ciphers that support encryption before MAC computation, and
authenticated encryption modes such as GCM cannot be used with
TLS 1.1

As of March 31, 2020, Endpoints that are not enabled for TLS 1.2 
and higher will no longer function properly with major web browsers and major vendors.","Enable support for TLS 1.2 and/or 1.3, and disable support for TLS 1.1.","https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00
http://www.nessus.org/u?c8ae820d",TLSv1.1 is enabled and the server supports at least one cipher.,,,,,None,,,,1/8/2019,8/7/2020,,,
136318,,,None,10.204.224.76,tcp,443,TLS Version 1.2 Protocol Detection,The remote service encrypts traffic using a version of TLS.,The remote service accepts connections encrypted using TLS 1.2.,N/A,https://tools.ietf.org/html/rfc5246,TLSv1.2 is enabled and the server supports at least one cipher.,,,,,None,,,,5/4/2020,5/4/2020,,,
136318,,,None,10.204.224.76,tcp,8082,TLS Version 1.2 Protocol Detection,The remote service encrypts traffic using a version of TLS.,The remote service accepts connections encrypted using TLS 1.2.,N/A,https://tools.ietf.org/html/rfc5246,TLSv1.2 is enabled and the server supports at least one cipher.,,,,,None,,,,5/4/2020,5/4/2020,,,
10114,CVE-1999-0524,0,None,10.204.224.8,icmp,0,ICMP Timestamp Request Remote Date Disclosure,It is possible to determine the exact time set on the remote host.,"The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).",,"The ICMP timestamps seem to be in little endian format (not in network format)
The difference between the local and remote clocks is 4 seconds.
",,0,,,None,,CWE:200,,8/1/1999,10/4/2019,,,
10144,,,None,10.204.224.8,tcp,1031,Microsoft SQL Server TCP/IP Listener Detection,A database server is listening on the remote port.,"The remote host is running MSSQL, a database server from Microsoft. It
is possible to extract the version number of the remote installation
from the server pre-login response.",Restrict access to the database to allowed IPs only.,,"
  Service      : mssql-SQLEXPRESS
  Version      : 10.50.1600.0
  InstanceName : SQLEXPRESS
  Note         : The remote MSSQL server accepts cleartext logins.
",,,,,None,,IAVT:0001-T-0800,,10/12/1999,3/15/2021,,,
10150,,,None,10.204.224.8,tcp,445,Windows NetBIOS / SMB Remote Host Information Disclosure,It was possible to obtain the network name of the remote host.,"The remote host is listening on UDP port 137 or TCP port 445, and
replies to NetBIOS nbtscan or SMB requests.

Note that this plugin gathers information to be used in other plugins,
but does not itself generate a report.",n/a,,"The following 2 NetBIOS names have been gathered :

 PW01936FB07      = Computer name
 PW01936FB07      = Workgroup / Domain name
",,,,,None,,,,10/12/1999,2/10/2021,,,
10281,,,None,10.204.224.8,tcp,23,Telnet Server Detection,A Telnet server is listening on the remote port.,"The remote host is running a Telnet server, a remote terminal
server.",Disable this service if you do not use it.,,"Here is the banner from the remote Telnet server :

------------------------------ snip ------------------------------
Welcome to Microsoft Telnet Service 

login: 
------------------------------ snip ------------------------------
",,,,,None,,,,10/12/1999,6/12/2020,,,
10287,,,None,10.204.224.8,udp,0,Traceroute Information,It was possible to obtain traceroute information.,Makes a traceroute to the remote host.,n/a,,"For your information, here is the traceroute from 10.204.224.210 to 10.204.224.8 : 
10.204.224.210
10.204.224.8

Hop Count: 1
",,,,,None,,,,11/27/1999,8/20/2020,,,
10674,,,None,10.204.224.8,udp,1434,Microsoft SQL Server UDP Query Remote Version Disclosure,It is possible to determine the remote SQL server version.,"Microsoft SQL server has a function wherein remote users can query the
database server for the version that is being run.  The query takes
place over the same UDP port that handles the mapping of multiple SQL
server instances on the same machine. 

It is important to note that, after Version 8.00.194, Microsoft
decided not to update this function.  This means that the data
returned by the SQL ping is inaccurate for newer releases of SQL
Server.","If there is only a single SQL instance installed on the remote host,
consider filter incoming traffic to this port.",,"
A 'ping' request returned the following information about the remote
SQL instance :

  ServerName   : PW01936FB07
  InstanceName : SQLEXPRESS
  IsClustered  : No
  Version      : 10.50.1600.1
  tcp          : 1031

",,,,,None,,,,5/25/2001,3/13/2018,,,
10736,,,None,10.204.224.8,tcp,135,DCE Services Enumeration,A DCE/RPC service is running on the remote host.,"By sending a Lookup request to the portmapper (TCP 135 or epmapper
PIPE) it was possible to enumerate the Distributed Computing
Environment (DCE) services running on the remote port. Using this
information it is possible to connect and bind to each service by
sending an RPC request to the remote port/pipe.",n/a,,"
The following DCERPC services are available locally :

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 1088a980-eae5-11d0-8d9b-00a02453c337, version 1.0
Description : Message Queuing Service
Windows process : mqsvc.exe
Type : Local RPC service
Named pipe : QMMgmtFacility$pw01936fb07

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 1088a980-eae5-11d0-8d9b-00a02453c337, version 1.0
Description : Message Queuing Service
Windows process : mqsvc.exe
Type : Local RPC service
Named pipe : QmReplService

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 1088a980-eae5-11d0-8d9b-00a02453c337, version 1.0
Description : Message Queuing Service
Windows process : mqsvc.exe
Type : Local RPC service
Named pipe : QMsvc$pw01936fb07

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 1088a980-eae5-11d0-8d9b-00a02453c337, version 1.0
Description : Message Queuing Service
Windows process : mqsvc.exe
Type : Local RPC service
Named pipe : LRPC0000027c.00000001

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 3c4728c5-f0ab-448b-bda1-6ce01eb0a6d5, version 1.0
Description : DHCP Client Service
Windows process : svchost.exe
Annotation : DHCP Client LRPC Endpoint
Type : Local RPC service
Named pipe : dhcpcsvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 1ff70682-0a51-30e8-076d-740be8cee98b, version 1.0
Description : Scheduler Service
Windows process : svchost.exe
Type : Local RPC service
Named pipe : dhcpcsvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 1ff70682-0a51-30e8-076d-740be8cee98b, version 1.0
Description : Scheduler Service
Windows process : svchost.exe
Type : Local RPC service
Named pipe : wzcsvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 1ff70682-0a51-30e8-076d-740be8cee98b, version 1.0
Description : Scheduler Service
Windows process : svchost.exe
Type : Local RPC service
Named pipe : OLE97BDF429F8984CEA9B0BC912B6FA

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 378e52b0-c0a9-11cf-822d-00aa0051e40f, version 1.0
Description : Scheduler Service
Windows process : svchost.exe
Type : Local RPC service
Named pipe : dhcpcsvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 378e52b0-c0a9-11cf-822d-00aa0051e40f, version 1.0
Description : Scheduler Service
Windows process : svchost.exe
Type : Local RPC service
Named pipe : wzcsvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 378e52b0-c0a9-11cf-822d-00aa0051e40f, version 1.0
Description : Scheduler Service
Windows process : svchost.exe
Type : Local RPC service
Named pipe : OLE97BDF429F8984CEA9B0BC912B6FA

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 0a74ef1c-41a4-4e06-83ae-dc74fb1cdd53, version 1.0
Description : Scheduler Service
Windows process : svchost.exe
Type : Local RPC service
Named pipe : dhcpcsvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 0a74ef1c-41a4-4e06-83ae-dc74fb1cdd53, version 1.0
Description : Scheduler Service
Windows process : svchost.exe
Type : Local RPC service
Named pipe : wzcsvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 0a74ef1c-41a4-4e06-83ae-dc74fb1cdd53, version 1.0
Description : Scheduler Service
Windows process : svchost.exe
Type : Local RPC service
Named pipe : OLE97BDF429F8984CEA9B0BC912B6FA

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : d674a233-5829-49dd-90f0-60cf9ceb7129, version 1.0
Description : Unknown RPC service
Annotation : ICF+ FW API
Type : Local RPC service
Named pipe : dhcpcsvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : d674a233-5829-49dd-90f0-60cf9ceb7129, version 1.0
Description : Unknown RPC service
Annotation : ICF+ FW API
Type : Local RPC service
Named pipe : wzcsvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : d674a233-5829-49dd-90f0-60cf9ceb7129, version 1.0
Description : Unknown RPC service
Annotation : ICF+ FW API
Type : Local RPC service
Named pipe : OLE97BDF429F8984CEA9B0BC912B6FA

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : d674a233-5829-49dd-90f0-60cf9ceb7129, version 1.0
Description : Unknown RPC service
Annotation : ICF+ FW API
Type : Local RPC service
Named pipe : keysvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : d674a233-5829-49dd-90f0-60cf9ceb7129, version 1.0
Description : Unknown RPC service
Annotation : ICF+ FW API
Type : Local RPC service
Named pipe : AudioSrv

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : d674a233-5829-49dd-90f0-60cf9ceb7129, version 1.0
Description : Unknown RPC service
Annotation : ICF+ FW API
Type : Local RPC service
Named pipe : SECLOGON

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : d674a233-5829-49dd-90f0-60cf9ceb7129, version 1.0
Description : Unknown RPC service
Annotation : ICF+ FW API
Type : Local RPC service
Named pipe : senssvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : d674a233-5829-49dd-90f0-60cf9ceb7129, version 1.0
Description : Unknown RPC service
Annotation : ICF+ FW API
Type : Local RPC service
Named pipe : tapsrvlpc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 2f5f6521-cb55-1059-b446-00df0bce31db, version 1.0
Description : Telephony service
Windows process : svchost.exe
Annotation : Unimodem LRPC Endpoint
Type : Local RPC service
Named pipe : dhcpcsvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 2f5f6521-cb55-1059-b446-00df0bce31db, version 1.0
Description : Telephony service
Windows process : svchost.exe
Annotation : Unimodem LRPC Endpoint
Type : Local RPC service
Named pipe : wzcsvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 2f5f6521-cb55-1059-b446-00df0bce31db, version 1.0
Description : Telephony service
Windows process : svchost.exe
Annotation : Unimodem LRPC Endpoint
Type : Local RPC service
Named pipe : OLE97BDF429F8984CEA9B0BC912B6FA

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 2f5f6521-cb55-1059-b446-00df0bce31db, version 1.0
Description : Telephony service
Windows process : svchost.exe
Annotation : Unimodem LRPC Endpoint
Type : Local RPC service
Named pipe : keysvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 2f5f6521-cb55-1059-b446-00df0bce31db, version 1.0
Description : Telephony service
Windows process : svchost.exe
Annotation : Unimodem LRPC Endpoint
Type : Local RPC service
Named pipe : AudioSrv

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 2f5f6521-cb55-1059-b446-00df0bce31db, version 1.0
Description : Telephony service
Windows process : svchost.exe
Annotation : Unimodem LRPC Endpoint
Type : Local RPC service
Named pipe : SECLOGON

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 2f5f6521-cb55-1059-b446-00df0bce31db, version 1.0
Description : Telephony service
Windows process : svchost.exe
Annotation : Unimodem LRPC Endpoint
Type : Local RPC service
Named pipe : senssvc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 2f5f6521-cb55-1059-b446-00df0bce31db, version 1.0
Description : Telephony service
Windows process : svchost.exe
Annotation : Unimodem LRPC Endpoint
Type : Local RPC service
Named pipe : tapsrvlpc

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 2f5f6521-cb55-1059-b446-00df0bce31db, version 1.0
Description : Telephony service
Windows process : svchost.exe
Annotation : Unimodem LRPC Endpoint
Type : Local RPC service
Named pipe : unimdmsvc

Object UUID : 29a26a17-f22b-4a35-a529-477e3c0fb6a9
UUID : 906b0ce0-c70b-1067-b317-00dd010662da, version 1.0
Description : Distributed Transaction Coordinator
Windows process : msdtc.exe
Type : Local RPC service
Named pipe : LRPC00000084.00000001

Object UUID : bdc48148-be94-43d0-8d55-b739183aebf9
UUID : 906b0ce0-c70b-1067-b317-00dd010662da, version 1.0
Description : Distributed Transaction Coordinator
Windows process : msdtc.exe
Type : Local RPC service
Named pipe : LRPC00000084.00000001

Object UUID : 8fb9d338-f70c-4643-86ff-6676b5fbf1af
UUID : 906b0ce0-c70b-1067-b317-00dd010662da, version 1.0
Description : Distributed Transaction Coordinator
Windows process : msdtc.exe
Type : Local RPC service
Named pipe : LRPC00000084.00000001

Object UUID : e76f7269-f987-4080-9e78-9bb8c32846f5
UUID : 906b0ce0-c70b-1067-b317-00dd010662da, version 1.0
Description : Distributed Transaction Coordinator
Windows process : msdtc.exe
Type : Local RPC service
Named pipe : LRPC00000084.00000001

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 12345678-1234-abcd-ef00-0123456789ab, version 1.0
Description : IPsec Services (Windows XP & 2003)
Windows process : lsass.exe
Annotation : IPSec Policy agent endpoint
Type : Local RPC service
Named pipe : audit

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 12345678-1234-abcd-ef00-0123456789ab, version 1.0
Description : IPsec Services (Windows XP & 2003)
Windows process : lsass.exe
Annotation : IPSec Policy agent endpoint
Type : Local RPC service
Named pipe : securityevent

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 12345678-1234-abcd-ef00-0123456789ab, version 1.0
Description : IPsec Services (Windows XP & 2003)
Windows process : lsass.exe
Annotation : IPSec Policy agent endpoint
Type : Local RPC service
Named pipe : protected_storage

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : 4b112204-0e19-11d3-b42b-0000f81feb9f, version 1.0
Description : SSDP service
Windows process : unknow
Type : Local RPC service
Named pipe : LRPC000006a0.00000001

Object UUID : f406f5d8-8039-4e43-a29f-dc2f9256d2e9
UUID : 906b0ce0-c70b-1067-b317-00dd010662da, version 1.0
Description : Distributed Transaction Coordinator
Windows process : msdtc.exe
Type : Local RPC service
Named pipe : LRPC0000027c.00000001

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : fdb3a030-065f-11d1-bb9b-00a024ea5525, version 1.0
Description : Message Queuing Service
Windows process : mqsvc.exe
Type : Local RPC service
Named pipe : LRPC0000027c.00000001

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : fdb3a030-065f-11d1-bb9b-00a024ea5525, version 1.0
Description : Message Queuing Service
Windows process : mqsvc.exe
Type : Local RPC service
Named pipe : QMsvc$pw01936fb07

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : fdb3a030-065f-11d1-bb9b-00a024ea5525, version 1.0
Description : Message Queuing Service
Windows process : mqsvc.exe
Type : Local RPC service
Named pipe : QmReplService

Object UUID : 00000000-0000-0000-0000-000000000000
UUID : fdb3a030-065f-11d1-bb9b-00a024ea5525, version 1.0
Description : Message Queuing Service
Windows process : mqsvc.exe
Type : Local RPC service
Named pipe : QMMgmtFacility$pw01936fb07

",,,,,None,,,,8/26/2001,8/20/2020,,,
